id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,indexed_in,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,has_fulltext,cited_by_count,is_retracted,is_paratext,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_indexed_in_scopus,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_indexed_in_scopus,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,primary_location,apc_list,best_oa_location,fulltext_origin,ids.pmid,ids.pmcid,apc_paid.value,apc_paid.currency,apc_paid.value_usd,primary_location.source,best_oa_location.source,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,institution_assertions.id,institution_assertions.display_name,institution_assertions.ror,institution_assertions.country_code,institution_assertions.type,institution_assertions.lineage,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_indexed_in_scopus,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W3160856016,https://doi.org/10.1016/j.jbusres.2021.04.070,How to conduct a bibliometric analysis: An overview and guidelines,How to conduct a bibliometric analysis: An overview and guidelines,2021,2021-05-14,en,article,journal-article,crossref,4,5,https://openalex.org/A5074473734,https://openalex.org/I181565077,,357.69,False,8446,False,False,1,,,72,https://openalex.org/W1021000864|https://openalex.org/W1500399834|https://openalex.org/W1708085422|https://openalex.org/W1965746216|https://openalex.org/W1970859146|https://openalex.org/W2025468035|https://openalex.org/W2026048037|https://openalex.org/W2039027543|https://openalex.org/W2047060174|https://openalex.org/W2059503205|https://openalex.org/W2060077986|https://openalex.org/W2063602140|https://openalex.org/W2069134922|https://openalex.org/W2071894795|https://openalex.org/W2073249039|https://openalex.org/W2086848096|https://openalex.org/W2088037265|https://openalex.org/W2092120460|https://openalex.org/W2096245798|https://openalex.org/W2101835965|https://openalex.org/W2113756781|https://openalex.org/W2134064007|https://openalex.org/W2135455887|https://openalex.org/W2141967394|https://openalex.org/W2150220236|https://openalex.org/W2164607255|https://openalex.org/W2167872491|https://openalex.org/W2275696275|https://openalex.org/W2277805675|https://openalex.org/W2342422269|https://openalex.org/W2583258349|https://openalex.org/W2605481522|https://openalex.org/W2755950973|https://openalex.org/W2761394648|https://openalex.org/W2769464792|https://openalex.org/W2788119423|https://openalex.org/W2794750682|https://openalex.org/W2885251002|https://openalex.org/W2888141929|https://openalex.org/W2893340480|https://openalex.org/W2924708206|https://openalex.org/W2949130492|https://openalex.org/W2964523010|https://openalex.org/W2973020765|https://openalex.org/W2990450011|https://openalex.org/W2990688366|https://openalex.org/W2999225196|https://openalex.org/W3012395081|https://openalex.org/W3020068464|https://openalex.org/W3033643763|https://openalex.org/W3038273726|https://openalex.org/W3040841600|https://openalex.org/W3041159098|https://openalex.org/W3046037449|https://openalex.org/W3081258743|https://openalex.org/W3089589649|https://openalex.org/W3096690806|https://openalex.org/W3104534219|https://openalex.org/W3111498440|https://openalex.org/W3112027575|https://openalex.org/W3117937810|https://openalex.org/W3120334667|https://openalex.org/W3122236068|https://openalex.org/W3125019846|https://openalex.org/W3125505924|https://openalex.org/W3125707221|https://openalex.org/W3134202427|https://openalex.org/W3134873865|https://openalex.org/W3145296828|https://openalex.org/W3153953735|https://openalex.org/W3160560894|https://openalex.org/W4250767237,https://openalex.org/W4386031268|https://openalex.org/W3181833980|https://openalex.org/W3158974838|https://openalex.org/W3003683721|https://openalex.org/W2885845152|https://openalex.org/W2294191624|https://openalex.org/W2289475868|https://openalex.org/W2281783184|https://openalex.org/W2264078859|https://openalex.org/W2125982917,https://api.openalex.org/works?filter=cites:W3160856016,2025-09-25T08:03:38.466546,2021-05-24,https://openalex.org/W3160856016,https://doi.org/10.1016/j.jbusres.2021.04.070,3160856016,True,https://doi.org/10.1016/j.jbusres.2021.04.070,,https://openalex.org/S93284759,Journal of Business Research,0148-2963,0148-2963|1873-7978,False,False,True,True,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,Elsevier BV,journal,,,publishedVersion,True,True,False,closed,https://doi.org/10.1016/j.jbusres.2021.04.070,False,3670.0,USD,3670.0,0.999725,True,True,99,100,133,,285,296,https://openalex.org/T10102,scientometrics and bibliometrics research,0.9736,https://openalex.org/subfields/1804,"Statistics, Probability and Uncertainty",https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences,True,https://doi.org/10.1016/j.jbusres.2021.04.070,,https://openalex.org/S93284759,Journal of Business Research,0148-2963,0148-2963|1873-7978,False,False,True,True,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,Elsevier BV,journal,,,publishedVersion,True,True,,,,,,,,,,,,,first|middle|middle|middle|last,"{'id': 'https://openalex.org/I181565077', 'display_name': 'Georgia State University', 'ror': 'https://ror.org/03qt6ba18', 'country_code': 'US', 'type': 'funder', 'lineage': ['https://openalex.org/I181565077']}|{'id': 'https://openalex.org/I83205935', 'display_name': 'Malaviya National Institute of Technology Jaipur', 'ror': 'https://ror.org/0077k1j32', 'country_code': 'IN', 'type': 'funder', 'lineage': ['https://openalex.org/I83205935']}|{'id': 'https://openalex.org/I96413208', 'display_name': 'Swinburne University of Technology Sarawak Campus', 'ror': 'https://ror.org/014cjmc76', 'country_code': 'MY', 'type': 'education', 'lineage': ['https://openalex.org/I57093077', 'https://openalex.org/I96413208']}|{'id': 'https://openalex.org/I110152177', 'display_name': 'University of Akron', 'ror': 'https://ror.org/02kyckx55', 'country_code': 'US', 'type': 'funder', 'lineage': ['https://openalex.org/I110152177']}|{'id': 'https://openalex.org/I83205935', 'display_name': 'Malaviya National Institute of Technology Jaipur', 'ror': 'https://ror.org/0077k1j32', 'country_code': 'IN', 'type': 'funder', 'lineage': ['https://openalex.org/I83205935']}|{'id': 'https://openalex.org/I96413208', 'display_name': 'Swinburne University of Technology Sarawak Campus', 'ror': 'https://ror.org/014cjmc76', 'country_code': 'MY', 'type': 'education', 'lineage': ['https://openalex.org/I57093077', 'https://openalex.org/I96413208']}|{'id': 'https://openalex.org/I57093077', 'display_name': 'Swinburne University of Technology', 'ror': 'https://ror.org/031rekg67', 'country_code': 'AU', 'type': 'funder', 'lineage': ['https://openalex.org/I57093077']}",US|IN|MY|US|IN|AU|MY,True|False|False|False|False,Naveen Donthu|Satish Kumar|Debmalya Mukherjee|Nitesh Pandey|Weng Marc Lim,"Department of Marketing, Georgia State University, Atlanta, GA 30303, USA|Department of Management Studies, Malaviya National Institute of Technology Jaipur, 302017 Rajasthan, India|School of Business, Swinburne University of Technology, Jalan Simpang Tiga, 93350 Kuching, Sarawak, Malaysia|Department of Management, College of Business, The University of Akron, 259 South Broadway, Akron, OH 44325, USA|Department of Management Studies, Malaviya National Institute of Technology Jaipur, 302017 Rajasthan, India|School of Business, Swinburne University of Technology, Jalan Simpang Tiga, 93350 Kuching, Sarawak, Malaysia|Swinburne Business School, Swinburne University of Technology, John Street, 3122 Hawthorn, Victoria, Australia","{'raw_affiliation_string': 'Department of Marketing, Georgia State University, Atlanta, GA 30303, USA', 'institution_ids': ['https://openalex.org/I181565077']}|{'raw_affiliation_string': 'Department of Management Studies, Malaviya National Institute of Technology Jaipur, 302017 Rajasthan, India', 'institution_ids': ['https://openalex.org/I83205935']}|{'raw_affiliation_string': 'School of Business, Swinburne University of Technology, Jalan Simpang Tiga, 93350 Kuching, Sarawak, Malaysia', 'institution_ids': ['https://openalex.org/I96413208']}|{'raw_affiliation_string': 'Department of Management, College of Business, The University of Akron, 259 South Broadway, Akron, OH 44325, USA', 'institution_ids': ['https://openalex.org/I110152177']}|{'raw_affiliation_string': 'Department of Management Studies, Malaviya National Institute of Technology Jaipur, 302017 Rajasthan, India', 'institution_ids': ['https://openalex.org/I83205935']}|{'raw_affiliation_string': 'School of Business, Swinburne University of Technology, Jalan Simpang Tiga, 93350 Kuching, Sarawak, Malaysia', 'institution_ids': ['https://openalex.org/I96413208']}|{'raw_affiliation_string': 'Swinburne Business School, Swinburne University of Technology, John Street, 3122 Hawthorn, Victoria, Australia', 'institution_ids': ['https://openalex.org/I57093077']}",https://openalex.org/A5074473734|https://openalex.org/A5100777365|https://openalex.org/A5044093515|https://openalex.org/A5055386132|https://openalex.org/A5045594204,Naveen Donthu|Satish Kumar|Debmalya Mukherjee|Nitesh Pandey|Weng Marc Lim,https://orcid.org/0000-0002-8525-3159|https://orcid.org/0000-0001-5200-1476|https://orcid.org/0000-0001-6952-2120|https://orcid.org/0000-0002-3943-8339|https://orcid.org/0000-0001-7196-1923,,,,,,,https://openalex.org/T10102,scientometrics and bibliometrics research,0.9736,https://openalex.org/subfields/1804,"Statistics, Probability and Uncertainty",https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences,,,,https://openalex.org/C178315738|https://openalex.org/C9652623|https://openalex.org/C2522767166|https://openalex.org/C206345919|https://openalex.org/C41008148|https://openalex.org/C539667460|https://openalex.org/C192209626|https://openalex.org/C161191863|https://openalex.org/C127413603|https://openalex.org/C33923547|https://openalex.org/C31258907|https://openalex.org/C121332964|https://openalex.org/C120665830|https://openalex.org/C202444582,https://www.wikidata.org/wiki/Q603441|https://www.wikidata.org/wiki/Q190109|https://www.wikidata.org/wiki/Q2374463|https://www.wikidata.org/wiki/Q20380951|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q2414942|https://www.wikidata.org/wiki/Q190909|https://www.wikidata.org/wiki/Q199655|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q395|https://www.wikidata.org/wiki/Q1301371|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q14620|https://www.wikidata.org/wiki/Q837863,Bibliometrics|Field (mathematics)|Data science|Resource (disambiguation)|Computer science|Management science|Focus (optics)|Library science|Engineering|Mathematics|Computer network|Physics|Optics|Pure mathematics,2|2|1|2|0|1|2|1|0|0|1|0|1|1,0.7125577|0.6207|0.5979768|0.54378897|0.5209704|0.49095467|0.44431117|0.12993956|0.080486685|0.066542834|0.0|0.0|0.0|0.0,,,,,,True,https://doi.org/10.1016/j.jbusres.2021.04.070,None,None,None,publishedVersion,True,True,https://openalex.org/S93284759,Journal of Business Research,0148-2963,0148-2963|1873-7978,False,False,True,True,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,Elsevier BV,journal,nan,,,,,,,2025|2024|2023|2022|2021|2019,2042|2916|2244|927|125|1
https://openalex.org/W2111628838,,Analyzing the past to prepare for the future: writing a literature review,Analyzing the past to prepare for the future: writing a literature review,2002,2002-06-01,en,review,journal-article,,2,2,,,,4.503,False,6148,False,False,0,,,25,https://openalex.org/W1496596930|https://openalex.org/W1965676447|https://openalex.org/W1997402591|https://openalex.org/W2006163775|https://openalex.org/W2044744663|https://openalex.org/W2047828136|https://openalex.org/W2057012437|https://openalex.org/W2068899020|https://openalex.org/W2090054320|https://openalex.org/W2095654817|https://openalex.org/W2097324625|https://openalex.org/W2098118776|https://openalex.org/W2113563668|https://openalex.org/W2115497642|https://openalex.org/W2120489714|https://openalex.org/W2128311268|https://openalex.org/W2128677857|https://openalex.org/W2157058677|https://openalex.org/W2164026116|https://openalex.org/W2167997804|https://openalex.org/W2335153552|https://openalex.org/W288426001|https://openalex.org/W2995061891|https://openalex.org/W3211361368|https://openalex.org/W67787233,https://openalex.org/W3125505924|https://openalex.org/W2169571673|https://openalex.org/W2168894761|https://openalex.org/W2151461605|https://openalex.org/W2151020819|https://openalex.org/W2136922540|https://openalex.org/W2136451344|https://openalex.org/W2124975206|https://openalex.org/W2100379340|https://openalex.org/W2085230034|https://openalex.org/W2061977616|https://openalex.org/W2057012437|https://openalex.org/W2044936748|https://openalex.org/W2036389121|https://openalex.org/W1990513740|https://openalex.org/W1791587663|https://openalex.org/W1721421031|https://openalex.org/W1539987097|https://openalex.org/W1527311855|https://openalex.org/W1526281128,https://api.openalex.org/works?filter=cites:W2111628838,2025-09-28T23:23:02.995149,2016-06-24,https://openalex.org/W2111628838,,2111628838,,,,,,,,,,,,,,,,,,,,,,False,closed,,False,,,,0.960784,False,True,99,100,26,2,3,,https://openalex.org/T10102,scientometrics and bibliometrics research,0.8112,https://openalex.org/subfields/1804,"Statistics, Probability and Uncertainty",https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|last,"{'id': 'https://openalex.org/I204722609', 'display_name': ""Queen's University"", 'ror': 'https://ror.org/02y72wh86', 'country_code': 'CA', 'type': 'funder', 'lineage': ['https://openalex.org/I204722609']}|{'id': 'https://openalex.org/I165733156', 'display_name': 'University of Georgia', 'ror': 'https://ror.org/00te3t702', 'country_code': 'US', 'type': 'funder', 'lineage': ['https://openalex.org/I165733156']}",CA|US,False|False,Jane Webster|Richard T. Watson,"Queen's Univ., Kingston, ON (Canada)|The University of Georgia, Athens, GA","{'raw_affiliation_string': ""Queen's Univ., Kingston, ON (Canada)"", 'institution_ids': ['https://openalex.org/I204722609']}|{'raw_affiliation_string': 'The University of Georgia, Athens, GA', 'institution_ids': ['https://openalex.org/I165733156']}",https://openalex.org/A5076319270|https://openalex.org/A5000935199,Jane Webster|Richard T. Watson,https://orcid.org/0000-0002-0350-9115|https://orcid.org/0000-0003-0664-8337,,,,,,,https://openalex.org/T10102|https://openalex.org/T12443|https://openalex.org/T10970,scientometrics and bibliometrics research|Delphi Technique in Research|Team Dynamics and Performance,0.8112|0.8084|0.7988,https://openalex.org/subfields/1804|https://openalex.org/subfields/3312|https://openalex.org/subfields/3207,"Statistics, Probability and Uncertainty|Sociology and Political Science|Social Psychology",https://openalex.org/fields/18|https://openalex.org/fields/33|https://openalex.org/fields/32,Decision Sciences|Social Sciences|Psychology,https://openalex.org/domains/2|https://openalex.org/domains/2|https://openalex.org/domains/2,Social Sciences|Social Sciences|Social Sciences,https://openalex.org/keywords/foundation|https://openalex.org/keywords/feature,Foundation (evidence)|Feature (linguistics),0.7249174|0.53506684,https://openalex.org/C2780966255|https://openalex.org/C55587333|https://openalex.org/C56739046|https://openalex.org/C2776401178|https://openalex.org/C539667460|https://openalex.org/C2522767166|https://openalex.org/C144024400|https://openalex.org/C41008148|https://openalex.org/C144133560|https://openalex.org/C127413603|https://openalex.org/C111472728|https://openalex.org/C17744445|https://openalex.org/C41895202|https://openalex.org/C138885662|https://openalex.org/C199539241,https://www.wikidata.org/wiki/Q5474306|https://www.wikidata.org/wiki/Q1133029|https://www.wikidata.org/wiki/Q192060|https://www.wikidata.org/wiki/Q12050496|https://www.wikidata.org/wiki/Q2414942|https://www.wikidata.org/wiki/Q2374463|https://www.wikidata.org/wiki/Q21201|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q4830453|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q9471|https://www.wikidata.org/wiki/Q36442|https://www.wikidata.org/wiki/Q8162|https://www.wikidata.org/wiki/Q5891|https://www.wikidata.org/wiki/Q7748,Foundation (evidence)|Engineering ethics|Knowledge management|Feature (linguistics)|Management science|Data science|Sociology|Computer science|Business|Engineering|Epistemology|Political science|Linguistics|Philosophy|Law,2|1|1|2|1|1|0|0|0|0|1|0|1|0|1,0.7249174|0.5957441|0.5597653|0.53506684|0.4426878|0.41053194|0.37295517|0.36730996|0.34623232|0.34616262|0.32193696|0.269059|0.0|0.0|0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://metadata.un.org/sdg/4,Quality education,0.75,,,,2025|2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,149|348|431|404|663|567|518|408|408|322|393|346|288|253
https://openalex.org/W2005207065,https://doi.org/10.1002/asi.4630240406,Co‐citation in the scientific literature: A new measure of the relationship between two documents,Co‐citation in the scientific literature: A new measure of the relationship between two documents,1973,1973-07-01,en,article,journal-article,crossref,1,0,https://openalex.org/A5087878724,,,8.577,True,4844,False,False,1,,,9,https://openalex.org/W153290055|https://openalex.org/W1970859146|https://openalex.org/W1973610950|https://openalex.org/W1996815925|https://openalex.org/W2021016469|https://openalex.org/W2048445515|https://openalex.org/W2069656088|https://openalex.org/W2227740876|https://openalex.org/W4247137450,https://openalex.org/W3178549856|https://openalex.org/W3134815585|https://openalex.org/W3116315384|https://openalex.org/W3028387119|https://openalex.org/W2740085866|https://openalex.org/W2371570902|https://openalex.org/W2323074117|https://openalex.org/W1993945630|https://openalex.org/W1801697423|https://openalex.org/W1503672388,https://api.openalex.org/works?filter=cites:W2005207065,2025-10-02T12:45:01.697092,2016-06-24,https://openalex.org/W2005207065,https://doi.org/10.1002/asi.4630240406,2005207065,False,https://doi.org/10.1002/asi.4630240406,,https://openalex.org/S4210220780,Journal of the American Society for Information Science,0002-8231,0002-8231|1097-4571,False,False,False,True,https://openalex.org/P4310320595,Wiley,https://openalex.org/P4310320595,Wiley,journal,,,,False,False,False,closed,,False,,,,0.995745,True,True,99,100,24,4,265,269,https://openalex.org/T10102,scientometrics and bibliometrics research,0.9994,https://openalex.org/subfields/1804,"Statistics, Probability and Uncertainty",https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,ngrams,,,,,,,,,first,,US,True,Henry Small,"Institute for Scientific Information Philadelphia, Pennsylvania 19106","{'raw_affiliation_string': 'Institute for Scientific Information Philadelphia, Pennsylvania 19106', 'institution_ids': []}",https://openalex.org/A5087878724,Henry Small,https://orcid.org/0000-0003-3479-6740,,,,,,,https://openalex.org/T10102,scientometrics and bibliometrics research,0.9994,https://openalex.org/subfields/1804,"Statistics, Probability and Uncertainty",https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences,https://openalex.org/keywords/bibliographic-coupling|https://openalex.org/keywords/scientific-literature|https://openalex.org/keywords/citation-analysis|https://openalex.org/keywords/co-citation,Bibliographic coupling|Scientific literature|Citation analysis|Co-citation,0.8935715|0.44674408|0.43250036|0.4154444,https://openalex.org/C2776822937|https://openalex.org/C2778805511|https://openalex.org/C75165309|https://openalex.org/C23123220|https://openalex.org/C41008148|https://openalex.org/C2780009758|https://openalex.org/C2776312699|https://openalex.org/C2781083858|https://openalex.org/C2522767166|https://openalex.org/C105345328|https://openalex.org/C2777765086|https://openalex.org/C161191863|https://openalex.org/C124101348|https://openalex.org/C86803240|https://openalex.org/C151730666,https://www.wikidata.org/wiki/Q856335|https://www.wikidata.org/wiki/Q1713|https://www.wikidata.org/wiki/Q2258979|https://www.wikidata.org/wiki/Q816826|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q6804172|https://www.wikidata.org/wiki/Q1379084|https://www.wikidata.org/wiki/Q17327049|https://www.wikidata.org/wiki/Q2374463|https://www.wikidata.org/wiki/Q206276|https://www.wikidata.org/wiki/Q1785764|https://www.wikidata.org/wiki/Q199655|https://www.wikidata.org/wiki/Q172491|https://www.wikidata.org/wiki/Q420|https://www.wikidata.org/wiki/Q7205,Bibliographic coupling|Citation|Search engine indexing|Information retrieval|Computer science|Measure (data warehouse)|Science Citation Index|Scientific literature|Data science|Citation analysis|Co-citation|Library science|Data mining|Biology|Paleontology,3|2|2|1|0|2|3|2|1|3|3|1|1|0|1,0.8935715|0.81296974|0.6219417|0.61577153|0.539984|0.46388513|0.46340844|0.44674408|0.44240946|0.43250036|0.4154444|0.29776102|0.20138973|0.07501972|0.0,,,,,,False,https://doi.org/10.1002/asi.4630240406,None,None,None,None,False,False,https://openalex.org/S4210220780,Journal of the American Society for Information Science,0002-8231,0002-8231|1097-4571,False,False,False,True,https://openalex.org/P4310320595,Wiley,https://openalex.org/P4310320595,Wiley,journal,nan,,,,,,,2025|2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,311|457|519|561|416|359|276|209|155|160|150|131|115|122
